checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
step500000-tokens2100B,Italian,belebele,belebele_ita_Latn,0.5588888888888889,5,0.25,593.8455,70.9995,0.667679,0.0836,0.223,0.2799,0.3533,0.415,0.4895,0.6126,0.723,0.8409,layer_19,last
step550000-tokens2310B,Italian,belebele,belebele_ita_Latn,0.5577777777777778,5,0.25,585.4816,70.917,0.66903,0.0821,0.2229,0.2817,0.3578,0.419,0.4928,0.6152,0.725,0.8422,layer_19,last
step600000-tokens2520B,Italian,belebele,belebele_ita_Latn,0.5811111111111111,5,0.25,615.6168,73.5448,0.66759,0.0873,0.2123,0.2712,0.3468,0.4089,0.4836,0.6076,0.7193,0.8387,layer_19,last
step650000-tokens2730B,Italian,belebele,belebele_ita_Latn,0.5777777777777777,5,0.25,626.2247,76.9404,0.668566,0.0834,0.2081,0.2672,0.3432,0.4058,0.4814,0.6065,0.7186,0.8385,layer_19,last
step700000-tokens2940B,Italian,belebele,belebele_ita_Latn,0.5855555555555556,5,0.25,621.9886,76.5345,0.669501,0.0836,0.2087,0.2666,0.3442,0.4076,0.4832,0.6082,0.72,0.8393,layer_19,last
step750000-tokens3150B,Italian,belebele,belebele_ita_Latn,0.6211111111111111,5,0.25,640.2662,79.4829,0.669043,0.0826,0.2032,0.2611,0.3378,0.4017,0.4779,0.6038,0.7168,0.8375,layer_19,last
step800000-tokens3360B,Italian,belebele,belebele_ita_Latn,0.5855555555555556,5,0.25,621.8981,74.7963,0.668731,0.0878,0.2081,0.2663,0.3441,0.4076,0.483,0.6078,0.7195,0.8389,layer_19,last
step850000-tokens3570B,Italian,belebele,belebele_ita_Latn,0.6,5,0.25,615.6117,72.097,0.668959,0.089,0.213,0.2701,0.3445,0.4069,0.4827,0.6075,0.7193,0.8389,layer_19,last
step900000-tokens3780B,Italian,belebele,belebele_ita_Latn,0.5944444444444444,5,0.25,620.563,75.5578,0.670041,0.0848,0.2089,0.2661,0.344,0.4081,0.484,0.6086,0.7201,0.8394,layer_19,last
step950000-tokens3990B,Italian,belebele,belebele_ita_Latn,0.6277777777777778,5,0.25,620.3948,73.8098,0.669452,0.0899,0.208,0.266,0.3438,0.4074,0.4833,0.6084,0.7201,0.8393,layer_19,last
step1000000-tokens4200B,Italian,belebele,belebele_ita_Latn,0.5966666666666667,5,0.25,611.6825,72.1224,0.668712,0.0906,0.2112,0.2694,0.3476,0.4101,0.4856,0.6096,0.7207,0.8395,layer_19,last
step1194000-tokens5014B,Italian,belebele,belebele_ita_Latn,0.6288888888888889,5,0.25,630.4253,75.7918,0.668367,0.088,0.2059,0.2654,0.3409,0.4043,0.4799,0.6053,0.7177,0.8378,layer_19,last
step1432000-tokens6014B,Italian,belebele,belebele_ita_Latn,0.5766666666666667,5,0.25,632.8623,76.9214,0.668379,0.0884,0.2031,0.2624,0.3409,0.4052,0.4812,0.6064,0.7183,0.838,layer_19,last
step1670000-tokens7014B,Italian,belebele,belebele_ita_Latn,0.6077777777777778,5,0.25,613.9945,74.9828,0.668975,0.0861,0.2097,0.2686,0.3472,0.4113,0.4873,0.6111,0.7216,0.8399,layer_19,last
step1678000-tokens7047B,Italian,belebele,belebele_ita_Latn,0.6377777777777778,5,0.25,605.5403,73.6073,0.668404,0.0883,0.2114,0.2709,0.3514,0.4152,0.4901,0.6131,0.7229,0.8405,layer_19,last
step1700000-tokens7232B,Italian,belebele,belebele_ita_Latn,0.6511111111111111,5,0.25,598.0032,71.5013,0.671429,0.0908,0.2134,0.2725,0.3514,0.4165,0.4923,0.6157,0.7253,0.8422,layer_19,last
step1750000-tokens7652B,Italian,belebele,belebele_ita_Latn,0.6944444444444444,5,0.25,596.6366,70.8618,0.66926,0.0894,0.216,0.2747,0.3528,0.4166,0.4912,0.6142,0.7239,0.8412,layer_19,last
step1800000-tokens8072B,Italian,belebele,belebele_ita_Latn,0.6955555555555556,5,0.25,602.5812,70.9432,0.669921,0.0903,0.2151,0.2722,0.3489,0.4138,0.4893,0.6129,0.723,0.8408,layer_19,last
step1850000-tokens8492B,Italian,belebele,belebele_ita_Latn,0.6822222222222222,5,0.25,611.5865,74.4028,0.671047,0.0885,0.2091,0.2682,0.3466,0.4122,0.4886,0.6129,0.7232,0.841,layer_19,last
step1900000-tokens8912B,Italian,belebele,belebele_ita_Latn,0.6711111111111111,5,0.25,627.8444,76.7466,0.669609,0.0877,0.2048,0.2635,0.3423,0.4071,0.4832,0.6082,0.7196,0.8388,layer_19,last
step1950000-tokens9332B,Italian,belebele,belebele_ita_Latn,0.6588888888888889,5,0.25,611.2455,73.8361,0.668573,0.0877,0.2112,0.27,0.3471,0.4115,0.4877,0.612,0.7223,0.8401,layer_19,last
step2000000-tokens9752B,Italian,belebele,belebele_ita_Latn,0.6555555555555556,5,0.25,616.6344,78.0227,0.671891,0.0853,0.2046,0.2633,0.3472,0.4134,0.4899,0.6141,0.724,0.8414,layer_19,last
step2050000-tokens10172B,Italian,belebele,belebele_ita_Latn,0.6555555555555556,5,0.25,619.9195,78.6642,0.672335,0.0857,0.203,0.2637,0.3459,0.4115,0.4882,0.6132,0.7238,0.8415,layer_19,last
step2100000-tokens10592B,Italian,belebele,belebele_ita_Latn,0.6644444444444444,5,0.25,609.1277,78.3068,0.669973,0.0821,0.2074,0.2679,0.3503,0.4165,0.4928,0.6162,0.7255,0.842,layer_19,last
step2150000-tokens11012B,Italian,belebele,belebele_ita_Latn,0.6755555555555556,5,0.25,605.7913,75.5894,0.673152,0.0856,0.2101,0.269,0.3487,0.4149,0.4915,0.6159,0.7258,0.8427,layer_19,last
step2200000-tokens11432B,Italian,belebele,belebele_ita_Latn,0.6577777777777778,5,0.25,592.3885,74.3576,0.67165,0.0838,0.2133,0.273,0.3551,0.4203,0.4965,0.6195,0.7281,0.8437,layer_19,last
step2250000-tokens11852B,Italian,belebele,belebele_ita_Latn,0.6777777777777778,5,0.25,604.7875,73.0887,0.670167,0.0888,0.2119,0.2706,0.3494,0.4143,0.4904,0.6144,0.7241,0.8413,layer_19,last
step2300000-tokens12272B,Italian,belebele,belebele_ita_Latn,0.7366666666666667,5,0.25,594.2969,72.0608,0.671149,0.0869,0.215,0.2739,0.3517,0.4171,0.4936,0.6177,0.7268,0.8429,layer_19,last
step2350000-tokens12692B,Italian,belebele,belebele_ita_Latn,0.7322222222222222,5,0.25,628.4472,77.9821,0.670246,0.0871,0.2021,0.2613,0.34,0.4065,0.4851,0.6115,0.7223,0.8402,layer_19,last
step2400000-tokens13112B,Italian,belebele,belebele_ita_Latn,0.7244444444444444,5,0.25,621.1108,76.7774,0.668902,0.0874,0.2041,0.2642,0.3431,0.4095,0.4874,0.613,0.7231,0.8404,layer_19,last
step2450000-tokens13532B,Italian,belebele,belebele_ita_Latn,0.7266666666666667,5,0.25,582.108,68.7209,0.671166,0.0928,0.2144,0.2731,0.3539,0.4213,0.4994,0.6231,0.7308,0.845,layer_19,last
step2500000-tokens13952B,Italian,belebele,belebele_ita_Latn,0.7755555555555556,5,0.25,589.3543,70.3814,0.671684,0.0928,0.2112,0.2698,0.3508,0.4194,0.4981,0.6226,0.7306,0.845,layer_19,last
step2550000-tokens14372B,Italian,belebele,belebele_ita_Latn,0.7722222222222223,5,0.25,587.9854,70.8285,0.673065,0.0922,0.2103,0.2694,0.3518,0.4201,0.4987,0.6235,0.7316,0.8457,layer_19,last
step2600000-tokens14792B,Italian,belebele,belebele_ita_Latn,0.7677777777777778,5,0.25,572.377,68.5567,0.674039,0.093,0.2153,0.2752,0.3574,0.4254,0.5035,0.6273,0.7345,0.8475,layer_19,last
step2627139-tokens15T,Italian,belebele,belebele_ita_Latn,0.7477777777777778,5,0.25,576.0805,69.8748,0.674894,0.0913,0.2137,0.2729,0.3556,0.424,0.5029,0.6275,0.7347,0.8476,layer_19,last
step50000-tokens210B,Spanish,belebele,belebele_spa_Latn,0.27444444444444444,5,0.25,654.2615,68.5748,0.649208,0.0944,0.2131,0.2597,0.3302,0.3938,0.4692,0.5902,0.7024,0.8262,layer_19,last
step100000-tokens420B,Spanish,belebele,belebele_spa_Latn,0.23777777777777778,5,0.25,408.6446,37.316,0.661939,0.1177,0.3058,0.3513,0.4155,0.4729,0.5399,0.6473,0.746,0.8529,layer_19,last
step150000-tokens630B,Spanish,belebele,belebele_spa_Latn,0.38555555555555554,5,0.25,359.4019,32.3076,0.666153,0.1275,0.3277,0.3744,0.4381,0.4937,0.5583,0.662,0.7569,0.8597,layer_19,last
step200000-tokens840B,Spanish,belebele,belebele_spa_Latn,0.42,5,0.25,384.873,35.6732,0.667375,0.118,0.3153,0.3621,0.427,0.4835,0.5495,0.6556,0.7527,0.8575,layer_19,last
step250000-tokens1050B,Spanish,belebele,belebele_spa_Latn,0.45222222222222225,5,0.25,421.1563,40.7068,0.669047,0.1081,0.2961,0.3458,0.4128,0.471,0.5385,0.6474,0.747,0.8544,layer_19,last
step300000-tokens1260B,Spanish,belebele,belebele_spa_Latn,0.4955555555555556,5,0.25,465.1039,46.025,0.668976,0.105,0.2755,0.326,0.3951,0.4549,0.5242,0.6364,0.7391,0.8499,layer_19,last
step350000-tokens1470B,Spanish,belebele,belebele_spa_Latn,0.5222222222222223,5,0.25,505.6718,51.9916,0.668218,0.0988,0.2598,0.3098,0.3802,0.4413,0.5124,0.6273,0.7325,0.846,layer_19,last
step400000-tokens1680B,Spanish,belebele,belebele_spa_Latn,0.5388888888888889,5,0.25,545.0107,57.8337,0.669644,0.0964,0.244,0.294,0.366,0.4287,0.5011,0.6188,0.7266,0.8429,layer_19,last
step450000-tokens1890B,Spanish,belebele,belebele_spa_Latn,0.5455555555555556,5,0.25,543.8509,57.7164,0.669739,0.0984,0.2429,0.294,0.3667,0.43,0.5022,0.6196,0.7271,0.8432,layer_19,last
step500000-tokens2100B,Spanish,belebele,belebele_spa_Latn,0.5488888888888889,5,0.25,572.1405,59.4832,0.669311,0.1003,0.2332,0.2833,0.3556,0.4181,0.4913,0.6114,0.7213,0.8399,layer_19,last
step550000-tokens2310B,Spanish,belebele,belebele_spa_Latn,0.56,5,0.25,596.9896,63.3927,0.669331,0.0977,0.2236,0.2735,0.3474,0.4109,0.485,0.6065,0.7177,0.8379,layer_19,last
step600000-tokens2520B,Spanish,belebele,belebele_spa_Latn,0.5866666666666667,5,0.25,607.6814,65.0103,0.668383,0.0977,0.2206,0.2701,0.3441,0.4082,0.4825,0.6044,0.7159,0.8367,layer_19,last
step650000-tokens2730B,Spanish,belebele,belebele_spa_Latn,0.5588888888888889,5,0.25,609.1605,65.1472,0.66905,0.0985,0.2177,0.269,0.3438,0.4079,0.4824,0.6045,0.7162,0.837,layer_19,last
step700000-tokens2940B,Spanish,belebele,belebele_spa_Latn,0.5855555555555556,5,0.25,614.1412,65.1286,0.669656,0.0998,0.2165,0.2663,0.3407,0.4056,0.4808,0.6036,0.7156,0.8366,layer_19,last
step750000-tokens3150B,Spanish,belebele,belebele_spa_Latn,0.6144444444444445,5,0.25,633.8131,69.9885,0.668967,0.0946,0.2096,0.2599,0.3349,0.4007,0.4769,0.6005,0.7133,0.8352,layer_19,last
step800000-tokens3360B,Spanish,belebele,belebele_spa_Latn,0.5888888888888889,5,0.25,613.0972,66.3835,0.669991,0.0976,0.2139,0.2648,0.3423,0.4079,0.4833,0.6055,0.717,0.8373,layer_19,last
step850000-tokens3570B,Spanish,belebele,belebele_spa_Latn,0.5866666666666667,5,0.25,651.1982,73.5905,0.67031,0.0923,0.2032,0.2538,0.33,0.3959,0.4725,0.5972,0.7111,0.8341,layer_19,last
step900000-tokens3780B,Spanish,belebele,belebele_spa_Latn,0.5844444444444444,5,0.25,648.6236,71.8785,0.670076,0.0953,0.2034,0.2543,0.3303,0.3962,0.4729,0.5975,0.7113,0.8342,layer_19,last
step950000-tokens3990B,Spanish,belebele,belebele_spa_Latn,0.6366666666666667,5,0.25,614.9672,67.1967,0.669953,0.0983,0.2113,0.2647,0.3428,0.4083,0.4836,0.6059,0.7172,0.8374,layer_19,last
step1000000-tokens4200B,Spanish,belebele,belebele_spa_Latn,0.6066666666666667,5,0.25,615.8687,64.8087,0.668606,0.1016,0.2134,0.2656,0.3415,0.4059,0.4808,0.6032,0.7149,0.836,layer_19,last
step1194000-tokens5014B,Spanish,belebele,belebele_spa_Latn,0.5988888888888889,5,0.25,608.4023,62.1017,0.669431,0.1059,0.2137,0.2666,0.3418,0.4072,0.4827,0.6052,0.7165,0.8369,layer_19,last
step1432000-tokens6014B,Spanish,belebele,belebele_spa_Latn,0.5911111111111111,5,0.25,621.6996,66.1057,0.668318,0.1015,0.2071,0.2614,0.3395,0.4064,0.4819,0.6039,0.7152,0.8358,layer_19,last
step1670000-tokens7014B,Spanish,belebele,belebele_spa_Latn,0.6266666666666667,5,0.25,630.6324,66.9736,0.668431,0.1023,0.2022,0.2572,0.3357,0.4036,0.4801,0.603,0.7144,0.8353,layer_19,last
step1678000-tokens7047B,Spanish,belebele,belebele_spa_Latn,0.6555555555555556,5,0.25,605.7764,63.0036,0.668337,0.1047,0.2118,0.2666,0.3437,0.4108,0.4862,0.6077,0.7178,0.8372,layer_19,last
step1700000-tokens7232B,Spanish,belebele,belebele_spa_Latn,0.6477777777777778,5,0.25,626.633,69.4585,0.671544,0.0994,0.1998,0.2577,0.338,0.4067,0.4835,0.6068,0.7179,0.8376,layer_19,last
step1750000-tokens7652B,Spanish,belebele,belebele_spa_Latn,0.6811111111111111,5,0.25,610.9231,68.0533,0.670002,0.0978,0.2104,0.2655,0.3444,0.4113,0.4871,0.6092,0.7193,0.8383,layer_19,last
step1800000-tokens8072B,Spanish,belebele,belebele_spa_Latn,0.69,5,0.25,627.055,67.7714,0.670226,0.1009,0.2029,0.2579,0.3369,0.4051,0.4817,0.6051,0.7163,0.8366,layer_19,last
step1850000-tokens8492B,Spanish,belebele,belebele_spa_Latn,0.7066666666666667,5,0.25,618.2635,66.6175,0.670098,0.1011,0.2075,0.2623,0.34,0.4072,0.4834,0.6065,0.7174,0.8373,layer_19,last
step1900000-tokens8912B,Spanish,belebele,belebele_spa_Latn,0.6555555555555556,5,0.25,631.3528,69.7549,0.670216,0.0985,0.202,0.2584,0.3369,0.404,0.4804,0.6043,0.7158,0.8363,layer_19,last
step1950000-tokens9332B,Spanish,belebele,belebele_spa_Latn,0.6588888888888889,5,0.25,627.2279,70.0695,0.669498,0.0975,0.2028,0.2588,0.3386,0.4066,0.483,0.6061,0.7171,0.8369,layer_19,last
step2000000-tokens9752B,Spanish,belebele,belebele_spa_Latn,0.6788888888888889,5,0.25,624.7959,69.1172,0.671062,0.0982,0.2037,0.26,0.3385,0.4056,0.4822,0.6063,0.7175,0.8374,layer_19,last
step2050000-tokens10172B,Spanish,belebele,belebele_spa_Latn,0.6766666666666666,5,0.25,617.6554,68.7979,0.67245,0.0973,0.2054,0.2618,0.3409,0.4081,0.4846,0.6082,0.7191,0.8385,layer_19,last
step2100000-tokens10592B,Spanish,belebele,belebele_spa_Latn,0.6733333333333333,5,0.25,639.908,75.0071,0.670032,0.0931,0.1963,0.2531,0.3349,0.4046,0.4822,0.6062,0.7172,0.8369,layer_19,last
step2150000-tokens11012B,Spanish,belebele,belebele_spa_Latn,0.6855555555555556,5,0.25,627.3727,68.1976,0.672754,0.1008,0.2,0.2565,0.3362,0.4041,0.4814,0.6063,0.7179,0.8379,layer_19,last
step2200000-tokens11432B,Spanish,belebele,belebele_spa_Latn,0.67,5,0.25,584.9158,63.0213,0.6708,0.102,0.2164,0.2717,0.3518,0.419,0.4944,0.6157,0.7241,0.8411,layer_19,last
step2250000-tokens11852B,Spanish,belebele,belebele_spa_Latn,0.6988888888888889,5,0.25,604.7544,63.0199,0.671413,0.1064,0.209,0.2649,0.3433,0.4105,0.4874,0.6102,0.7202,0.8388,layer_19,last
step2300000-tokens12272B,Spanish,belebele,belebele_spa_Latn,0.7633333333333333,5,0.25,630.6938,69.7122,0.670528,0.0998,0.198,0.2561,0.3366,0.4046,0.482,0.6065,0.7177,0.8373,layer_19,last
step2350000-tokens12692B,Spanish,belebele,belebele_spa_Latn,0.7455555555555555,5,0.25,627.6517,69.5744,0.670915,0.1004,0.1968,0.2562,0.338,0.4062,0.4838,0.6082,0.7188,0.8379,layer_19,last
step2400000-tokens13112B,Spanish,belebele,belebele_spa_Latn,0.7155555555555555,5,0.25,602.1163,66.3456,0.66947,0.1008,0.2078,0.2667,0.3468,0.4144,0.491,0.6135,0.7224,0.8397,layer_19,last
step2450000-tokens13532B,Spanish,belebele,belebele_spa_Latn,0.7266666666666667,5,0.25,587.0329,61.5567,0.670712,0.1085,0.2103,0.2694,0.3495,0.4177,0.4952,0.6179,0.7262,0.8421,layer_19,last
step2500000-tokens13952B,Spanish,belebele,belebele_spa_Latn,0.7688888888888888,5,0.25,579.1364,60.1887,0.671639,0.11,0.2123,0.2702,0.3511,0.4199,0.4977,0.6207,0.7284,0.8434,layer_19,last
step2550000-tokens14372B,Spanish,belebele,belebele_spa_Latn,0.7811111111111111,5,0.25,574.6487,60.947,0.673733,0.1083,0.2124,0.2714,0.3528,0.4216,0.5,0.623,0.7305,0.8449,layer_19,last
step2600000-tokens14792B,Spanish,belebele,belebele_spa_Latn,0.7755555555555556,5,0.25,565.3143,60.1981,0.67438,0.1087,0.2145,0.2744,0.3566,0.426,0.5036,0.6259,0.7325,0.846,layer_19,last
step2627139-tokens15T,Spanish,belebele,belebele_spa_Latn,0.7644444444444445,5,0.25,573.1567,62.2318,0.675372,0.1063,0.2107,0.2714,0.3538,0.4233,0.5017,0.625,0.7321,0.8459,layer_19,last
step50000-tokens210B,Swahili,belebele,belebele_swh_Latn,0.27,5,0.25,118.3203,18.2581,0.86622,0.1807,0.4358,0.5414,0.6382,0.6937,0.7499,0.8268,0.8872,0.9446,layer_19,last
step100000-tokens420B,Swahili,belebele,belebele_swh_Latn,0.23333333333333334,5,0.25,47.3446,8.8931,0.888506,0.2817,0.601,0.6919,0.7591,0.7993,0.8383,0.8899,0.9292,0.9657,layer_19,last
step150000-tokens630B,Swahili,belebele,belebele_swh_Latn,0.33666666666666667,5,0.25,40.0342,7.9772,0.908476,0.3034,0.6253,0.7167,0.7796,0.8173,0.8538,0.9011,0.9369,0.9699,layer_19,last
step200000-tokens840B,Swahili,belebele,belebele_swh_Latn,0.3233333333333333,5,0.25,40.5467,7.5183,0.904894,0.3213,0.6229,0.709,0.7729,0.8105,0.8481,0.8971,0.9343,0.9686,layer_19,last
step250000-tokens1050B,Swahili,belebele,belebele_swh_Latn,0.33,5,0.25,46.8686,8.8148,0.919342,0.2857,0.5977,0.6899,0.7602,0.8002,0.84,0.8921,0.9314,0.9676,layer_19,last
step300000-tokens1260B,Swahili,belebele,belebele_swh_Latn,0.35444444444444445,5,0.25,52.9878,10.0717,0.911756,0.2539,0.5796,0.6736,0.7469,0.7894,0.8318,0.8867,0.9279,0.9657,layer_19,last
step350000-tokens1470B,Swahili,belebele,belebele_swh_Latn,0.37333333333333335,5,0.25,64.7013,12.3212,0.916565,0.216,0.5421,0.6471,0.7251,0.7703,0.8165,0.8764,0.9214,0.9629,layer_19,last
step400000-tokens1680B,Swahili,belebele,belebele_swh_Latn,0.38333333333333336,5,0.25,75.2761,13.4801,0.92675,0.2023,0.5177,0.6186,0.701,0.7495,0.7993,0.8647,0.9143,0.9598,layer_19,last
step450000-tokens1890B,Swahili,belebele,belebele_swh_Latn,0.39444444444444443,5,0.25,82.5337,15.6226,0.916099,0.1688,0.4978,0.607,0.6933,0.7443,0.7962,0.8628,0.9128,0.9587,layer_19,last
step500000-tokens2100B,Swahili,belebele,belebele_swh_Latn,0.4033333333333333,5,0.25,97.614,17.3736,0.919032,0.1566,0.4784,0.5779,0.6646,0.7183,0.7748,0.8481,0.9036,0.9545,layer_19,last
step550000-tokens2310B,Swahili,belebele,belebele_swh_Latn,0.4111111111111111,5,0.25,107.1788,19.3382,0.920501,0.1541,0.4531,0.5628,0.6534,0.7091,0.7676,0.8438,0.9011,0.9534,layer_19,last
step600000-tokens2520B,Swahili,belebele,belebele_swh_Latn,0.4022222222222222,5,0.25,106.0991,18.902,0.927376,0.1625,0.4554,0.5634,0.6547,0.7105,0.7682,0.8437,0.9011,0.9537,layer_19,last
step650000-tokens2730B,Swahili,belebele,belebele_swh_Latn,0.40555555555555556,5,0.25,102.7723,18.1883,0.922379,0.1589,0.4635,0.568,0.658,0.7134,0.771,0.8461,0.9026,0.9542,layer_19,last
step700000-tokens2940B,Swahili,belebele,belebele_swh_Latn,0.4077777777777778,5,0.25,118.7885,19.8982,0.928171,0.1686,0.4279,0.5364,0.6345,0.6949,0.7566,0.8366,0.8967,0.9516,layer_19,last
step750000-tokens3150B,Swahili,belebele,belebele_swh_Latn,0.45222222222222225,5,0.25,112.5456,19.485,0.91747,0.1595,0.4394,0.5488,0.6448,0.7028,0.7625,0.8403,0.8988,0.9523,layer_19,last
step800000-tokens3360B,Swahili,belebele,belebele_swh_Latn,0.4288888888888889,5,0.25,113.357,19.9359,0.920871,0.1678,0.4306,0.5493,0.6463,0.7052,0.765,0.8419,0.8997,0.9527,layer_19,last
step850000-tokens3570B,Swahili,belebele,belebele_swh_Latn,0.44666666666666666,5,0.25,114.7783,19.6452,0.928417,0.1672,0.4322,0.546,0.6405,0.7001,0.7611,0.8394,0.8984,0.9524,layer_19,last
step900000-tokens3780B,Swahili,belebele,belebele_swh_Latn,0.4177777777777778,5,0.25,124.8829,21.0187,0.930475,0.1615,0.4199,0.5321,0.6262,0.6867,0.7496,0.8315,0.8936,0.9503,layer_19,last
step950000-tokens3990B,Swahili,belebele,belebele_swh_Latn,0.43,5,0.25,114.9856,19.4909,0.922599,0.1702,0.4375,0.5446,0.6401,0.6995,0.7607,0.8389,0.8979,0.9519,layer_19,last
step1000000-tokens4200B,Swahili,belebele,belebele_swh_Latn,0.4166666666666667,5,0.25,116.2201,21.5597,0.916088,0.1398,0.4332,0.5458,0.6446,0.7027,0.7629,0.8406,0.8988,0.9521,layer_19,last
step1194000-tokens5014B,Swahili,belebele,belebele_swh_Latn,0.4266666666666667,5,0.25,118.0714,20.1859,0.928742,0.1618,0.4373,0.5391,0.6341,0.6946,0.7568,0.8369,0.8969,0.9517,layer_19,last
step1432000-tokens6014B,Swahili,belebele,belebele_swh_Latn,0.43,5,0.25,113.4492,20.8093,0.915678,0.1525,0.4287,0.551,0.648,0.7071,0.7664,0.8431,0.9004,0.9529,layer_19,last
step1670000-tokens7014B,Swahili,belebele,belebele_swh_Latn,0.40555555555555556,5,0.25,111.4321,19.5932,0.925008,0.1598,0.4436,0.5509,0.6461,0.7052,0.7643,0.8415,0.8996,0.9529,layer_19,last
step1678000-tokens7047B,Swahili,belebele,belebele_swh_Latn,0.46,5,0.25,106.8955,18.422,0.927212,0.1749,0.4487,0.5571,0.6513,0.7092,0.7681,0.8445,0.9015,0.9537,layer_19,last
step1700000-tokens7232B,Swahili,belebele,belebele_swh_Latn,0.4955555555555556,5,0.25,103.1043,17.9962,0.925029,0.1735,0.4583,0.5628,0.6569,0.7138,0.7719,0.8475,0.9036,0.9547,layer_19,last
step1750000-tokens7652B,Swahili,belebele,belebele_swh_Latn,0.5288888888888889,5,0.25,99.763,16.488,0.934988,0.1952,0.4629,0.5669,0.6588,0.7151,0.773,0.848,0.9041,0.9553,layer_19,last
step1800000-tokens8072B,Swahili,belebele,belebele_swh_Latn,0.5177777777777778,5,0.25,102.4094,17.104,0.935503,0.1871,0.4589,0.5609,0.6542,0.7125,0.7714,0.8474,0.9038,0.9552,layer_19,last
step1850000-tokens8492B,Swahili,belebele,belebele_swh_Latn,0.5411111111111111,5,0.25,97.6781,16.6191,0.92877,0.1831,0.4726,0.5702,0.6595,0.7175,0.776,0.8504,0.9056,0.9557,layer_19,last
step1900000-tokens8912B,Swahili,belebele,belebele_swh_Latn,0.5211111111111111,5,0.25,104.7416,17.7294,0.927391,0.1796,0.4591,0.5606,0.6522,0.7096,0.7683,0.8447,0.9018,0.954,layer_19,last
step1950000-tokens9332B,Swahili,belebele,belebele_swh_Latn,0.5033333333333333,5,0.25,105.0931,19.1062,0.921323,0.1585,0.4529,0.5612,0.6558,0.7145,0.7734,0.8487,0.9042,0.9548,layer_19,last
step2000000-tokens9752B,Swahili,belebele,belebele_swh_Latn,0.5055555555555555,5,0.25,110.5807,19.54,0.928005,0.158,0.4422,0.5521,0.6451,0.7055,0.766,0.8439,0.9015,0.9539,layer_19,last
step2050000-tokens10172B,Swahili,belebele,belebele_swh_Latn,0.5077777777777778,5,0.25,100.9299,18.4997,0.924198,0.1602,0.4571,0.5686,0.6624,0.7197,0.7778,0.852,0.9066,0.9561,layer_19,last
step2100000-tokens10592B,Swahili,belebele,belebele_swh_Latn,0.5466666666666666,5,0.25,105.6037,19.0852,0.925049,0.1624,0.4471,0.5577,0.6562,0.7159,0.7743,0.8492,0.9046,0.9552,layer_19,last
step2150000-tokens11012B,Swahili,belebele,belebele_swh_Latn,0.5377777777777778,5,0.25,98.181,17.7021,0.932336,0.1625,0.4693,0.5754,0.6633,0.7195,0.777,0.8514,0.9066,0.9564,layer_19,last
step2200000-tokens11432B,Swahili,belebele,belebele_swh_Latn,0.5266666666666666,5,0.25,98.0772,18.1554,0.922763,0.1557,0.465,0.5747,0.6662,0.724,0.7807,0.8538,0.9077,0.9566,layer_19,last
step2250000-tokens11852B,Swahili,belebele,belebele_swh_Latn,0.54,5,0.25,94.0705,16.6759,0.934429,0.1784,0.473,0.579,0.6698,0.7261,0.7825,0.8548,0.9084,0.9571,layer_19,last
step2300000-tokens12272B,Swahili,belebele,belebele_swh_Latn,0.6255555555555555,5,0.25,101.878,18.7791,0.926097,0.1478,0.4567,0.5705,0.6594,0.7165,0.7752,0.8503,0.9056,0.9557,layer_19,last
step2350000-tokens12692B,Swahili,belebele,belebele_swh_Latn,0.63,5,0.25,110.2526,20.3287,0.918529,0.139,0.4419,0.5549,0.6484,0.7083,0.7688,0.8462,0.9028,0.9541,layer_19,last
step2400000-tokens13112B,Swahili,belebele,belebele_swh_Latn,0.6044444444444445,5,0.25,108.2804,19.4653,0.920546,0.1588,0.4461,0.5561,0.6512,0.711,0.7703,0.8463,0.9027,0.9541,layer_19,last
step2450000-tokens13532B,Swahili,belebele,belebele_swh_Latn,0.6177777777777778,5,0.25,115.2591,21.002,0.934898,0.1477,0.4235,0.5393,0.643,0.7048,0.7659,0.8443,0.9019,0.9542,layer_19,last
step2500000-tokens13952B,Swahili,belebele,belebele_swh_Latn,0.6611111111111111,5,0.25,105.6137,19.6808,0.932933,0.1506,0.4397,0.557,0.6575,0.7163,0.776,0.8513,0.9065,0.9563,layer_19,last
step2550000-tokens14372B,Swahili,belebele,belebele_swh_Latn,0.6511111111111111,5,0.25,105.2311,18.9252,0.937951,0.1535,0.4422,0.5539,0.6542,0.7146,0.7746,0.8505,0.9061,0.9563,layer_19,last
step2600000-tokens14792B,Swahili,belebele,belebele_swh_Latn,0.6544444444444445,5,0.25,105.5755,19.8639,0.939118,0.1524,0.4356,0.555,0.657,0.7179,0.778,0.8535,0.9083,0.9573,layer_19,last
step2627139-tokens15T,Swahili,belebele,belebele_swh_Latn,0.62,5,0.25,99.052,18.3228,0.938478,0.1496,0.4542,0.5645,0.6639,0.723,0.7822,0.8564,0.9101,0.9582,layer_19,last
step50000-tokens210B,Arabic,m_arc,arc_ar,0.2797262617621899,5,0.25,163.5218,14.8029,0.810343,0.2165,0.4191,0.4765,0.5458,0.602,0.6662,0.7611,0.8383,0.9158,layer_19,last
